x,y,brightness1,brightness2,locPrec,oligomerID
2283.8,5434.9,99378,504.13,0.51444,982
2283.7,5434.8,99604,515.22,0.51383,982
2282.8,5435.4,98897,479.6,0.51574,982
2283.6,5435.3,98770,491.19,0.51604,982
2284.5,5435.2,99661,521.17,0.51367,982
2283.5,5434.5,98347,489.67,0.51715,982
2283.7,5435.2,98644,459.03,0.51645,982
2283.1,5434.5,99487,464.52,0.51426,982
1126.6,87.599,60568,17056,0.58355,841
1125.7,87.633,60268,17442,0.58322,841
1126.9,85.364,60421,17190,0.5836,841
1125.6,87.424,60500,17375,0.58261,841
1125.4,86.415,60101,17010,0.58549,841
1126.8,86.452,60610,16861,0.58412,841
1127.2,85.72,60247,17538,0.58295,841
1125.7,86.334,59932,17545,0.5841,841
1125.6,86.524,60093,17353,0.58422,841
1126.5,86.106,60272,17349,0.58356,841
1127.2,86.745,60085,17143,0.58504,841
1126.5,87.274,60220,17590,0.58285,841
1125.7,87.351,60000,17172,0.58525,841
1127.2,87.865,60439,16992,0.58428,841
1126.8,85.786,59651,16931,0.58751,841
1126.6,87.173,60715,17181,0.58253,841
1126.4,86.976,60386,17404,0.58293,841
1567.3,843.04,26782,928.58,0.97669,369
1567.8,841.02,26778,953.6,0.9763,369
1567.2,842.8,26601,986.92,0.97885,369
1567.9,842.77,26919,955.15,0.97381,369
1565.8,841.78,27031,951.09,0.97193,369
1567.3,841.62,26648,969.17,0.97833,369
1566.4,840.96,27141,965.01,0.96979,369
1567,842.49,26684,963.92,0.97779,369
1568.1,840.3,26830,993.7,0.9747,369
1566.4,843.56,27080,1020.5,0.96988,369
1567,843.37,26598,993.85,0.97878,369
1566.8,842.08,26667,997.09,0.97749,369
1568.4,843.63,26785,1087.4,0.97384,369
1567.7,842.12,26687,1019.1,0.97677,369
1568.2,841.73,26891,960.35,0.97421,369
1567.8,842.68,26979,978.34,0.97237,369
1567.6,842.68,26663,943.28,0.97853,369
1568.6,842.43,26880,940.06,0.97476,369
1567.4,842.06,26658,966.61,0.97819,369
1566.4,842.47,27143,986.99,0.96937,369
1567.6,840.74,27006,983.68,0.9718,369
1566.9,842.69,26775,1008,0.97541,369
1567.5,840.99,26564,1016.9,0.97898,369
1568.1,841.12,26730,971.01,0.97686,369
1566.4,840.73,27050,1002,0.97072,369
4627.8,8324.8,21412,62280,0.562,453
4627.1,8324.8,21055,62291,0.56316,453
4628,8324.2,21200,62756,0.56111,453
6476.2,7851.5,57325,37021,0.52931,512
6476.9,7851.5,57352,36883,0.52963,512
6476.4,7852,57060,36917,0.53035,512
6476.7,7852.1,57703,37095,0.52805,512
4690,1255,53992,16533,0.61222,98
4690.7,1253.9,53786,16725,0.61228,98
4690.5,1254.9,53836,16725,0.61206,98
4691.2,1255,54217,16499,0.61139,98
4692.1,1254.6,53927,16540,0.61247,98
4691.9,1254.7,54316,16483,0.61103,98
4690.2,1253.6,54521,16445,0.61031,98
4691.2,1253.8,53960,16842,0.61101,98
3906.1,5466.3,50815,35250,0.5542,989
3905.2,5466.1,50729,35271,0.5544,989
1193.7,6839.6,6906.6,35622,0.78838,55
1193.1,6838.7,6953.7,35252,0.79139,55
1193.5,6840.5,7012.4,35454,0.78896,55
1194.3,6840.6,6919.1,35618,0.7883,55
1193.4,6838.8,7189.6,35228,0.78941,55
1192.5,6839.9,6968.5,35164,0.79208,55
4229.2,3280.5,1.0794,40651,0.80637,873
4229.4,3281.2,0.53374,40762,0.80527,873
4228.3,3281.1,2.2015,41047,0.80246,873
2610.2,8188.4,86870,294.35,0.55069,394
2610.4,8188.2,88173,263.46,0.54671,394
2610.4,8188.6,87842,314.41,0.54758,394
2610.6,8187.7,88068,286.49,0.54697,394
2610.3,8189.3,87426,284.95,0.54897,394
4572.6,7834.4,764.33,5839.8,2.0006,429
4571,7841.4,687.84,5768.1,2.0235,429
4571.2,7837.2,697.54,5904.7,2.0009,429
3342.1,8965.5,87475,335.33,0.54866,278
3341.3,8964.9,87894,347.44,0.54732,278
3341.7,8964.2,87484,311.46,0.54871,278
8506.1,6726,10073,86174,0.52406,601
8506,6726.2,10077,85734,0.52525,601
8506.3,6726.2,10261,86129,0.52367,601
8507.2,6726,10295,85420,0.52552,601
8506.2,6726.5,10408,85978,0.52368,601
8505.8,6726.4,10075,85651,0.52549,601
4299,7169,41685,57482,0.51629,562
4299.6,7168.7,41731,57356,0.5165,562
4299,7169.9,41218,57801,0.51668,562
4299.6,7168.8,41628,57646,0.51601,562
4299.5,7168.3,41381,57750,0.51638,562
1340.1,3094.3,78947,11085,0.54185,739
1338.8,3094.7,78943,10988,0.54215,739
1339.9,3094.1,78287,11144,0.54367,739
1339.8,3094.3,78394,11314,0.54283,739
7546.9,2282.7,113.14,7921.7,1.8138,546
7546.4,2285.4,117.54,8019.5,1.8024,546
7551.1,2283.5,105.37,8183,1.7858,546
7551.6,2287.4,128.46,8098.4,1.7925,546
7549.3,2284,124.21,8189,1.7832,546
1768.7,2853.9,39087,19927,0.66927,706
1767.8,2853.2,38909,19952,0.67014,706
1768.5,2852.9,39076,20020,0.6688,706
1768.2,2853.3,39614,20269,0.66439,706
1769,2854.5,39519,20186,0.66538,706
156.38,3280.1,90620,4761.8,0.52643,174
157.05,3279,90532,4958.7,0.52613,174
157.47,3278.6,91011,4871.2,0.52506,174
157.06,3278.9,91526,4793.2,0.52387,174
157.45,3280,89932,4620.5,0.52874,174
156.56,3279.1,91553,4744.5,0.52392,174
156.16,3279.5,90751,4619.1,0.52646,174
157.04,3279.4,91163,4837,0.52474,174
156.23,3279,91496,4898.5,0.52366,174
157.12,3278.8,91618,4896.4,0.52334,174
157.21,3279.1,89744,4906.4,0.52846,174
157.27,3279.7,90761,4692.3,0.52624,174
2075.1,5862.5,85421,3406.5,0.54551,211
2074,5863.2,85985,3291.1,0.54414,211
2073.9,5863.5,85393,3134.7,0.54643,211
2072.7,5863.5,85731,3420.2,0.54452,211
2073.6,5863.1,85779,3283.8,0.54479,211
1333,9000.4,28571,59863,0.54672,320
1333.4,9000.5,28283,59973,0.54728,320
1333.1,8999.9,28542,59665,0.54743,320
1332.4,9000.9,28298,59747,0.54793,320
1333.8,9000.6,28596,59610,0.54743,320
1333.4,8999.2,28489,59505,0.54809,320
1332.5,9000.9,27970,59316,0.55031,320
1333.2,9000.1,28318,60014,0.54704,320
4301.4,6392.7,19090,1094,1.1444,862
4298.6,6394.9,18584,1122.6,1.1582,862
4299.7,6391.9,18576,1193.7,1.1563,862
4301,6392.9,18477,1171.2,1.1599,862
775.88,9787.3,37787,36823,0.59522,894
776.79,9787.2,38329,36392,0.59478,894
776.26,9787.8,38175,36194,0.59618,894
776.52,9787.7,38246,36323,0.59538,894
8180.1,1472.9,68005,297.42,0.62209,719
8179.7,1474.6,67872,329.56,0.62256,719
8179.9,1474.6,68306,312.94,0.62066,719
9801.4,1522.6,25816,11482,0.84184,226
9801.5,1525.3,26450,11308,0.83669,226
9800.4,1524.1,26496,11244,0.8369,226
9800.8,1524.9,26209,11624,0.83588,226
9799.3,1524.2,26448,11706,0.83235,226
9800.9,1524.9,26073,11536,0.83836,226
9799.7,1524.6,26382,11575,0.8345,226
5896,6309.5,43241,44807,0.54792,377
5895.6,6309.2,43078,45095,0.54753,377
5895.7,6307.9,43102,44653,0.54883,377
5896.6,6307.6,43254,44275,0.54954,377
5895.6,6307.7,43284,44185,0.54973,377
5896.2,6308.2,42374,44625,0.55121,377
5895.4,6307.5,42588,44383,0.5513,377
903.21,5588.4,75877,19169,0.52736,762
903.22,5589.3,76052,19405,0.52622,762
902,5588.3,76035,19050,0.52726,762
902.13,5588.7,75701,19558,0.52677,762
902.14,5589.4,75523,19547,0.5273,762
903.18,5588.7,75935,19749,0.5256,762
901.76,5587.5,75967,19428,0.5264,762
902.08,5588.8,76310,19470,0.52534,762
902.02,5587.7,75968,19346,0.52662,762
902.3,5588.5,75870,19298,0.52703,762
903.02,5587.4,75920,19564,0.52615,762
903.69,5588,75489,19641,0.52713,762
902.72,5588,76827,19298,0.52439,762
901.49,5588.9,75518,19282,0.52805,762
6848.1,3343,31957,37.791,0.90895,819
6845.9,3341.2,31961,25.881,0.90906,819
6847.7,3341.3,32182,43.887,0.90567,819
6847.3,3340.7,32412,60.002,0.90224,819
6846.6,3341.9,32006,44.547,0.90815,819
6847.4,3342.9,31837,31.998,0.91074,819
6846.4,3341.2,32556,43.659,0.90046,819
6846.4,3341.9,32224,32.12,0.90526,819
6847.2,3342.2,32058,39.021,0.90749,819
6846.6,3341.1,32368,28.35,0.9033,819
6846.7,3341.7,32507,38.676,0.90122,819
6846.5,3341.1,31980,31.238,0.90871,819
6848.3,3339.8,32216,26.104,0.90545,819
6848.6,3342.6,32051,33.453,0.90767,819
6846.5,3341.4,32139,33.546,0.90642,819
6848.2,3342.2,32052,32.055,0.90767,819
6847,3343,32454,39.566,0.90194,819
5850.8,8992.8,14652,83870,0.51798,59
5850.6,8993.7,15233,84693,0.51432,59
5851,8993.3,14952,84645,0.51517,59
5850.9,8991.6,14835,84756,0.51519,59
5850,8992.7,14789,84745,0.51533,59
5850.6,8993.5,14857,84193,0.51659,59
5851.4,8993.4,15105,84695,0.51465,59
5851.5,8993.5,14859,84306,0.51629,59
5851.3,8992.3,14823,84287,0.51644,59
5851.4,8993.4,14762,83834,0.51778,59
4899.6,8722.4,19797,79143,0.51688,295
4899.7,8723.1,20018,78625,0.51766,295
4899.4,8721.7,20099,78966,0.51655,295
4900.7,8722.7,19694,79698,0.5157,295
4900.3,8722.2,19944,79519,0.51552,295
4900.8,8722.8,19973,79436,0.51566,295
4900.5,8722.9,19881,79091,0.5168,295
2899.4,2546,81429,8730.6,0.54146,933
2899.5,2546.4,81084,8893.1,0.54201,933
2899.4,2547.2,82655,8652.5,0.53805,933
2899.7,2547.6,81159,8651.3,0.54252,933
2898.7,2546.2,81322,8743.7,0.54175,933
2898.7,2547.3,81490,8504,0.54196,933
2898,2546.6,81462,8627.4,0.54168,933
2898.2,2546.1,81152,8625.2,0.54262,933
2899.2,2545.7,81487,8670.3,0.54147,933
2898.3,2545.3,82147,8918.3,0.53877,933
2898.1,2545.7,81827,8551,0.54081,933
2897.8,2546.4,82159,8632.8,0.53958,933
1211.6,1518.5,10225,16478,0.99492,636
1210.9,1516.2,10249,16700,0.99038,636
1211.8,1518.3,10301,16370,0.99554,636
1213.2,1517,10111,16822,0.99068,636
1210.8,1515.8,10313,16695,0.98931,636
1210.3,1517.9,10144,16720,0.99196,636
4507.8,2245.4,1320.9,76184,0.584,111
4507,2246,1293.7,75562,0.58646,111
4508.3,2246.3,1246.3,76256,0.58401,111
4506.9,2245.5,1269,75886,0.58532,111
4507.1,2246.1,1296.2,76441,0.58312,111
7750.2,4894.3,89623,1152.7,0.53963,124
7750,4893.8,88599,1138.8,0.54274,124
7749.6,4893.1,88529,1110.7,0.54303,124
7748.4,4894.5,88483,1031.1,0.54341,124
9632.6,2862.1,21472,56927,0.58066,251
9633.2,2861.2,21693,57763,0.57678,251
9633.4,2862.3,21824,56820,0.57975,251
9632.1,2862.2,21540,57742,0.57742,251
9633.3,2862.9,21544,56834,0.58074,251
9633.5,2863.1,21820,56954,0.57927,251
9632.7,2862.5,21933,57261,0.57774,251
9633.8,2861.6,22108,56727,0.57905,251
9632.8,2862.4,21806,56033,0.58274,251
884.93,6619.9,378.45,54298,0.69531,798
885.16,6621.6,379.7,53717,0.69902,798
885.03,6620.4,342.43,54139,0.69655,798
884.19,6621.7,386.61,54443,0.69433,798
884.19,6620.5,383.68,54279,0.69539,798
883.57,6620.9,358.97,54721,0.69275,798
6025.7,472.59,60915,6128.8,0.62791,233
4230.3,7205.2,4547.3,24503,0.9539,346
4227.8,7205.6,4622.3,24650,0.95027,346
4230,7204.4,4546.7,24555,0.95305,346
4230,7205.6,4625.6,24546,0.95191,346
4229.9,7205.3,4343.6,24430,0.95847,346
4230.5,7203,4482.4,24515,0.95477,346
4229.7,7204.7,4528.8,24780,0.94968,346
5406.2,2335.2,20042,78898,0.51688,958
5406.1,2334.3,20264,79731,0.51415,958
5406.1,2334.1,19946,78958,0.51698,958
5406.8,2334.5,20115,79585,0.51491,958
5406,2334.1,20258,78426,0.51755,958
5406.6,2333.3,20254,78944,0.51621,958
5407,2334.9,20133,79026,0.51631,958
5406.5,2333.9,20161,79190,0.51581,958
5405.5,2334.5,20208,79759,0.51422,958
5407.5,2334.6,20492,80289,0.51214,958
5406.8,2333.4,19978,79233,0.51617,958
5405.8,2335.4,20423,79580,0.51413,958
5405.7,2335.2,19987,79615,0.51516,958
5406.4,2335.2,20106,79007,0.51643,958
5405.4,2334.7,20230,79048,0.516,958
5406.6,2334.1,19829,79440,0.51602,958
5406,2334.4,20157,79876,0.51405,958
4039.6,9787,701.15,91628,0.53507,164
4039.7,9788,722.59,92268,0.53316,164
4040.8,9788.7,787.72,92762,0.53156,164
4040.6,9786.8,751.47,92911,0.53124,164
4040.1,9787.9,673.82,91985,0.53411,164
8332.5,9355.6,12428,40349,0.7077,576
8330.9,9356.3,12223,40171,0.71029,576
8330.8,9354.6,12080,39964,0.71267,576
8332.6,9353.9,12128,40502,0.70869,576
8331.4,9353.2,12407,40916,0.70408,576
8332.6,9354.7,12408,40479,0.70697,576
8331.7,9354.7,12284,40238,0.70942,576
2395.5,1375.2,8894.4,72372,0.57032,147
2395.7,1376.7,8631.3,72427,0.57105,147
2396.2,1375.7,8979.8,72238,0.57049,147
2396.2,1375.3,9312,72728,0.56763,147
2395.7,1375.9,9054.3,72562,0.5691,147
2395.3,1376.5,8936.3,72585,0.56943,147
2395.6,1375.7,8777.4,71834,0.57263,147
2395.5,1376.1,8702.5,72251,0.57142,147
6555.1,8033.8,22725,66973,0.54286,874
6556.3,8033.5,22235,67612,0.54241,874
5804.8,3909,76787,23596,0.51315,634
5803.5,3908,76111,23985,0.51389,634
5803.9,3908.5,76652,23281,0.5143,634
9297.1,7148.8,4758.4,84695,0.5436,191
9296.5,7147.3,4885.1,85539,0.54067,191
9296.5,7148.8,5265.1,85651,0.53921,191
9296.6,7148.2,5024.1,84991,0.5419,191
9296.8,7148.4,4986.5,84965,0.54209,191
9297.2,7148.6,5032.8,85507,0.54033,191
9295.6,7148.3,4945.9,85245,0.54137,191
9295.7,7147.6,5077.1,85276,0.54088,191
9296.6,7148.2,5203.9,84796,0.54194,191
9296.3,7148.3,4954.3,85238,0.54137,191
9294.8,7147.4,4904.3,85433,0.54093,191
9295.9,7148.6,5014.2,85493,0.54042,191
7380.7,5050.5,612.66,80908,0.56943,468
7380.5,5051.4,616.08,81051,0.56892,468
7380.6,5050.6,566.78,81580,0.56726,468
7381.9,5050.8,642.69,81221,0.56824,468
7379.9,5050.3,638.01,81278,0.56806,468
7380.9,5051.3,632.94,80884,0.56945,468
7380.2,5050.9,627.67,81328,0.56792,468
7380.5,5051.9,627.2,81118,0.56865,468
7379.5,5052,686.01,80946,0.56904,468
2370.4,9230.1,255.88,61801,0.65265,249
2370,9231.1,257.16,62295,0.65006,249
2370.7,9229.2,269.72,61941,0.65184,249
2371.4,9229.6,247.71,61772,0.65284,249
2370.7,9230.2,259.74,61756,0.65287,249
2370.5,9231.2,241.55,61761,0.65294,249
2367.7,9230.2,228.37,62016,0.65167,249
2370.9,9230.3,260.69,62000,0.65158,249
2371.1,9230.8,252.19,61989,0.65169,249
2370.4,9230.8,238.64,61181,0.65603,249
2370.5,9228.6,260.77,62614,0.64839,249
2370.7,9230.4,255.01,61970,0.65177,249
2370.4,9229.6,190.45,61266,0.65583,249
2370.2,9230.8,249.05,61696,0.65324,249
2370.9,9230,273.78,61474,0.65428,249
3966.6,4189.4,18415,76189,0.52859,904
3965.5,4189,18517,75984,0.52888,904
3965.4,4188.6,18381,75507,0.5306,904
3966.3,4189.7,18345,75891,0.52962,904
818.17,8107,27998,463.16,0.96371,672
818.04,8107.1,27998,456.77,0.96383,672
816.78,8106,28156,434.16,0.96153,672
818.09,8106.2,28691,446.26,0.95248,672
818.13,8106.9,27882,391.15,0.96692,672
816.44,8107.2,28204,454.65,0.96038,672
816.7,8108,28234,459.02,0.95982,672
816.87,8107.8,28063,433.41,0.96312,672
816.57,8107,28249,369.19,0.96107,672
817.88,8106.7,27761,493.67,0.96723,672
816.82,8106.1,28581,488.15,0.95358,672
3511.9,9976,17588,4784.5,1.087,143
3512.3,9976.6,17440,4794,1.0904,143
3513.1,9977.8,17456,4820.7,1.0893,143
3512.7,9975.8,17416,4505.6,1.0981,143
3514.8,9977.1,17578,4599.7,1.0917,143
3512.9,9974.9,17037,4909.1,1.0975,143
3514,9975.7,17090,4840,1.0979,143
3513.6,9976.7,17280,4806.1,1.094,143
3513.4,9976.6,17408,4807.2,1.0908,143
3512.7,9976,17208,4754.9,1.0971,143
3520.3,4115,12222,1566.1,1.3846,81
3517.5,4114.2,11970,1586.3,1.3964,81
3519.2,4115.5,11900,1633.7,1.3975,81
3518.3,4113.3,12012,1673.8,1.3897,81
3519.2,4115.1,11842,1610.5,1.4018,81
3517.1,4116.1,12183,1658.4,1.3819,81
3516.9,4113.8,12396,1587.2,1.3749,81
3516.8,4114.9,12136,1614.2,1.3865,81
3524.5,4112.2,11990,1629.2,1.3931,81
3519.3,4114.1,12209,1641.3,1.3815,81
4980.9,7835,206.62,67930,0.62285,56
4981.5,7836.3,197.25,68258,0.6214,56
4980.5,7836,214.1,68389,0.62073,56
4980.4,7835,176.6,68474,0.62052,56
4980.3,7836.2,232.98,68622,0.6196,56
1710.2,3834.7,78725,12642,0.53788,30
1712.5,3835.5,78559,12387,0.53912,30
1711.5,3834.8,78042,12261,0.54103,30
1711.5,3835.5,78948,12316,0.53818,30
1711,3835.8,79060,12165,0.53829,30
1710.4,3833.8,77988,12504,0.54047,30
6559.3,8030.4,1892.5,39014,0.80386,874
6559.6,8028.3,1853.5,38913,0.80524,874
6558.9,8029.7,1869.3,38530,0.80889,874
6558.6,8030.6,1894.8,38705,0.80689,874
6559.3,8030.6,1824.8,38892,0.80573,874
6559.4,8029.9,1873.5,38553,0.80862,874
6559.2,8029.2,1938.2,39490,0.79878,874
6558.6,8031.1,1876.6,39041,0.80375,874
6560.7,8028.7,1823.3,38931,0.80536,874
6558.8,8030,1741.7,38745,0.80802,874
6560.4,8029,1966.8,38789,0.80535,874
6559.9,8030.9,1774,38466,0.81049,874
6559.8,8030.7,1927.9,38664,0.80697,874
1536.4,2625.3,13952,60819,0.59458,956
1537.1,2626.4,14131,60567,0.59487,956
1537.2,2626.3,13809,60113,0.59798,956
1536.5,2625.7,13685,60555,0.5967,956
1536.2,2625.1,13687,60146,0.59834,956
1537,2626.3,14044,60137,0.59694,956
1963.8,2439.5,56478,6057,0.65015,77
1634.4,5406,1231.9,51992,0.70473,975
1633.5,5405,1296.8,51644,0.70661,975
1634.6,5405,1194.7,51318,0.70948,975
1633.5,5405.9,1211.3,51514,0.70806,975
9326.8,-1.4464,42525,56660,0.51624,974
9327.3,0.26351,43305,56641,0.51427,974
9327.1,0.1482,42455,56604,0.51657,974
5190.6,4546.1,17.268,48858,0.73542,312
5189.7,4545.1,23.677,48057,0.74147,312
5189.8,4546.8,25.465,48780,0.73594,312
5188,4545.3,28.261,49178,0.73294,312
5190.2,4548.7,18.378,48719,0.73645,312
5189.6,4547.4,31.966,48773,0.73594,312
5188.2,4546.1,22.268,49036,0.73404,312
5188.7,4546.9,22.114,49238,0.73253,312
3914,3362.7,36.006,91258,0.53809,564
3915.1,3362.3,42.054,91340,0.53783,564
4648.7,5713.5,69745,25238,0.52754,717
4648.9,5713.2,69797,24619,0.52912,717
4648.7,5713.2,69643,25080,0.52826,717
4648.7,5713.4,70032,24892,0.5277,717
4650,5713.5,69270,25026,0.52946,717
1061.3,3897.1,1858.8,88019,0.54231,336
1060.7,3897.5,1923.9,88060,0.54199,336
1060.6,3896.2,1821.3,88300,0.54158,336
1061.3,3896.7,1917.1,88739,0.53998,336
1060.4,3896,1880.2,87517,0.54377,336
1061,3896.9,1962.7,87931,0.54227,336
1059,3896.6,1967.6,88134,0.54164,336
9847.6,3176.4,55797,36316,0.53569,685
9848.2,3178.1,56294,36580,0.53349,685
9847.9,3177.9,55375,36160,0.53738,685
9848.3,3178.7,56359,35958,0.5351,685
9847.9,3178,56003,36019,0.53596,685
9847.5,3176.9,56117,36389,0.53455,685
3170.4,6228.2,57975,35632,0.5314,991
3171.1,6228.6,58470,35282,0.53099,991
3171.2,6228.6,58437,35805,0.52961,991
1462.2,6424.1,34.638,98558,0.51779,651
1460.6,6424.8,24.592,98789,0.51721,651
1710.3,3978.2,3293.8,51546,0.69427,360
1710.2,3977.9,3410.1,51874,0.69147,360
1711,3978.2,3569.2,51492,0.69287,360
7924.7,2651,91525,1365.9,0.53344,19
7924.7,2650.7,91071,1351.3,0.53479,19
7925.2,2651.5,90132,1340.6,0.53756,19
7925.4,2650,90917,1331.4,0.5353,19
4051.1,4552.3,30805,62800,0.53141,839
4051.5,4552,30984,63269,0.52958,839
4050.2,4552.9,30827,62486,0.53224,839
4050.4,4552.7,30789,63085,0.53065,839
4052.4,4553,30930,63134,0.53011,839
4051.7,4553.5,31038,62989,0.53021,839
4051.2,4553.4,30853,62861,0.5311,839
4050.9,4552.9,30534,62839,0.53207,839
4051.1,4552.5,31161,62784,0.53044,839
4051.3,4552.2,30868,62721,0.53145,839
4051.7,4552.1,30493,62993,0.53174,839
4051.6,4551.8,30762,63470,0.52963,839
4051.4,4552.6,30587,63449,0.53019,839
4051.3,4553.5,31120,62486,0.5314,839
3474.7,7060.7,27001,41079,0.62311,541
3474.3,7060.5,26783,40679,0.62596,541
3473.5,7060.2,27246,41503,0.62007,541
3474.1,7060.7,26724,40695,0.62616,541
3474.2,7060,26470,41003,0.62591,541
3473.5,7061,26546,40771,0.62663,541
3474.3,7060.3,26773,40924,0.62488,541
3474.3,7061.1,26638,41524,0.62274,541
8179.1,3664.5,71763,28088,0.51452,199
8178,3664.3,70834,27819,0.51763,199
8178.3,3664.4,72839,27647,0.51289,199
5950.1,9297.5,10851,21651,0.90181,231
5951.4,9298.1,10557,21864,0.90294,231
5951.2,9298.6,10415,21593,0.90876,231
5950.7,9297.6,10798,21488,0.90483,231
5951.1,9298.6,10553,21980,0.90139,231
5949.3,9297.7,10270,21662,0.90983,231
5950.2,9296.3,10499,21660,0.90662,231
5950.5,9297.4,10966,21497,0.90236,231
5951.2,9297.1,10575,21774,0.90397,231
5862.6,3740.5,22915,77025,0.51429,622
5863,3740.3,22520,77252,0.51472,622
5862,3740.1,22461,77260,0.51485,622
5863.9,3740.3,22902,77336,0.51352,622
5862.7,3740.5,22297,77351,0.51504,622
7439,5495.1,489.48,92021,0.53454,282
7438.6,5493.9,437.13,91953,0.53489,282
7439.1,5494.6,435.22,93032,0.5318,282
7439,5494.5,464.64,93160,0.53135,282
7437.8,5494.5,414.67,92283,0.534,282
7439,5495,428.52,91780,0.53541,282
7438.5,5493.6,475.4,93066,0.53159,282
7438.8,5494.4,418.66,92660,0.53291,282
1365.7,6452.9,59978,31068,0.53882,594
1365.3,6452.7,59801,30613,0.5407,594
1365.8,6453.9,60748,30745,0.5375,594
1365.5,6452.4,59429,30899,0.54096,594
4382.1,9564.9,10251,45922,0.68598,575
4383.3,9565.1,10276,46033,0.68515,575
4382.9,9565.5,10329,45426,0.68855,575
4384.2,9565.8,10105,46207,0.68513,575
4382.5,9565.2,10154,45695,0.68797,575
4383.8,9565.6,10310,45828,0.68619,575
601.72,4139.5,1315.9,59012,0.66194,170
601.49,4137.7,1182.6,59592,0.6595,170
601.2,4137.4,1191.4,58885,0.66332,170
600.96,4137.2,1167.2,59230,0.66156,170
601.03,4138.5,1237.4,59775,0.65821,170
600.56,4138.2,1271.4,59936,0.65717,170
601.07,4138.2,1268.6,59851,0.65764,170
601.04,4138.3,1282.3,60086,0.6563,170
601.8,4138.6,1325.5,59493,0.65926,170
601.6,4137.9,1169.9,59661,0.65919,170
601.23,4136.9,1251.9,59733,0.65836,170
601.89,4138.4,1168.7,59972,0.65752,170
601.1,4138.8,1205.5,59328,0.66081,170
601.81,4138,1227.4,60101,0.65652,170
601.43,4138.7,1257.5,59802,0.65796,170
601.14,4137.9,1281.6,59297,0.66056,170
601.54,4138.6,1267.1,60322,0.65512,170
601.14,4138.1,1098.3,59221,0.66198,170
600.39,4138.1,1219.8,59883,0.65773,170
601.12,4138.4,1187.4,59948,0.65755,170
601.16,4138.8,1215.8,59718,0.65864,170
600.83,4137.8,1156.6,59049,0.66261,170
599.81,4136.4,1251.2,59966,0.65711,170
601.34,4137.7,1263.7,59437,0.6599,170
601.39,4138.8,1178.7,59914,0.65778,170
600.69,4138.3,1192.4,59518,0.65985,170
600.98,4137.5,1174.3,59469,0.66021,170
601.51,4138,1240.9,60108,0.6564,170
600.46,4137.8,1290.3,59462,0.65962,170
601,4138,1263.8,59229,0.66104,170
600.56,4137.4,1177.5,59040,0.66255,170
601.49,4137.8,1276.9,60464,0.65432,170
601.02,4137.7,1159.9,59688,0.6591,170
1886.2,6243.7,30642,19193,0.7283,184
1887.5,6244.8,29984,18968,0.73484,184
1885.8,6245.8,30737,19043,0.7287,184
1887.1,6244.9,30024,19270,0.73228,184
1886.6,6245.4,30063,18871,0.73497,184
1885.8,6246,30529,18981,0.73068,184
1886.4,6246.4,30243,19061,0.73221,184
9423.7,6197.4,24953,67056,0.536,167
9423.4,6197.3,25175,67377,0.53442,167
9423.1,6197.3,25198,67718,0.53337,167
9423.5,6197.1,25033,68088,0.53279,167
9422.9,6197.1,25079,67098,0.53551,167
9421.9,6197.6,24903,67305,0.53541,167
9422.9,6197.6,24400,67409,0.53658,167
9424.1,6197.3,24997,67869,0.53352,167
9423.4,6197.1,25186,67102,0.53518,167
9422.8,6198.3,25169,66683,0.53645,167
9422.7,6197.2,25145,67286,0.53477,167
9423.1,6197.7,25158,67260,0.53481,167
7926.2,2640,735.56,38.39,5.8441,19
7916.2,2654.9,727.85,63.105,5.781,19
7910.8,2658.2,684.13,75.105,5.9005,19
7919,2651.1,686.57,52.465,5.9806,19
6732.3,4615.9,14226,77040,0.53817,861
6731.3,4615.4,14044,76888,0.53916,861
6731,4615.6,14360,76437,0.53956,861
6733.3,4615.5,13833,76264,0.54165,861
6731.9,4615.3,14188,76789,0.53903,861
1702.9,7546.4,38368,36720,0.59332,902
1702,7546.9,37839,36819,0.59503,902
1702.2,7547.3,38066,36642,0.59483,902
1701,7546.4,38551,37047,0.59132,902
1702.9,7546.3,38330,36595,0.59397,902
1702.6,7548,38055,36653,0.59483,902
1702.5,7547.2,38025,36252,0.59655,902
1702.9,7546.8,38216,36226,0.59589,902
5472.9,2814.7,21841,76196,0.51926,181
5473.3,2815.8,22158,75871,0.51928,181
5474.1,2815.6,21993,76483,0.5181,181
5473.7,2814.2,22082,76443,0.51797,181
5474.1,2814.7,21933,76606,0.51793,181
5473.3,2814.1,21788,75762,0.52055,181
5474.6,2815,21477,75704,0.52154,181
5474.8,2815.2,22119,76873,0.51674,181
5473.6,2814.4,21976,76349,0.51849,181
5473.6,2815.1,21732,77100,0.51716,181
5473.4,2815.1,22006,76435,0.51819,181
5473.3,2814.8,22202,76114,0.51852,181
5473.1,2815.6,21705,75609,0.52118,181
5472.6,2815.8,22142,75812,0.51948,181
5473,2814.8,22054,75802,0.51973,181
5472.9,2815.3,21730,75895,0.52035,181
5473.7,2814.5,21885,76591,0.5181,181
5473.6,2814.3,22027,76446,0.5181,181
5472.9,2814.5,22084,76707,0.51727,181
5473.6,2814.7,22063,76764,0.51718,181
5473.1,2814.4,21756,76582,0.51846,181
5473.3,2815.5,21564,76283,0.51976,181
5474.3,2815.3,21998,76599,0.51778,181
5474.1,2814.6,21787,77278,0.51656,181
