x,y,brightness1,brightness2,locPrec,oligomerID
5973.8,8955.5,2168.3,6233.7,1.7737,921
5977.7,8958.8,2202.4,6060.4,1.7886,921
5973.4,8958.9,2156,5941.5,1.8068,921
5979.1,8957.7,2231,6098.9,1.7814,921
5979.1,8958.3,2175,6009.3,1.7971,921
5978,8953.7,2095.7,6013.4,1.8055,921
5980,8956.6,2351.5,6151.3,1.7632,921
5976.2,8955.7,2213.5,5884.8,1.8067,921
5975.4,8955.2,2265.7,6117.6,1.7757,921
5973.8,8958.3,2242.1,5936.9,1.7977,921
5976.9,8954.7,2229.1,5970.1,1.7955,921
5974.8,8956.8,2208.6,6157.8,1.7775,921
5977.2,8958.5,2235.8,6102.7,1.7805,921
5977.5,8958.4,2301,6186.5,1.7648,921
5974.5,8957.7,2248.1,6212.9,1.7675,921
5977,8961.4,2292.6,6101.7,1.7745,921
5975.3,8959.6,2280.1,6010.1,1.7856,921
5974.4,8958.9,2203.2,5858.2,1.8108,921
5974.6,8956.2,2351.1,6059.3,1.7728,921
5977.6,8956.4,2252,6259.2,1.7623,921
5977.6,8961.8,2337.7,5945.7,1.7864,921
5901.8,6312.8,2802.9,3607.4,2.0307,377
5897,6312.7,2908,3758.5,1.9913,377
5900.2,6312.6,2851.4,3780.8,1.9964,377
5895.9,6313.1,2793,3738.2,2.0118,377
5898.8,6316,2782.7,3646,2.0277,377
5900.3,6312.2,2907.8,3699.6,2.0001,377
7227.6,9994.2,4394.2,1547.8,2.1092,875
7228.5,9992.1,4385.2,1577.7,2.1055,875
7226,9988.9,4319.5,1558.4,2.1206,875
7227.6,9988.9,4298.9,1599.9,2.1169,875
6537.5,3781.8,9294.5,619.79,1.6328,108
6537.1,3784.3,9295.2,618.59,1.6329,108
6539.1,3781.7,9094.3,588.76,1.6522,108
6537.1,3780.8,9497.1,631.94,1.6154,108
6539.5,3780.6,9131.8,658.71,1.6431,108
6538.1,3782,9372.7,706,1.6195,108
3511.7,1564.2,0.84585,2523.2,3.2361,916
3511.1,1553.2,1.73,2534.2,3.2285,916
3508.1,1569.1,2.3178,2527.9,3.2322,916
3509.6,1565.3,3.0099,2563.8,3.2091,916
3510.8,1562.4,1.06,2486.6,3.2597,916
3513.5,1563.7,0.294,2609.3,3.1827,916
3505.6,1563.3,1.2861,2497,3.2528,916
7579.4,448.07,1567.3,6101.5,1.8566,26
7580.7,448,1388.7,5998.9,1.8916,26
7580.8,450.96,1582.4,5969.1,1.8709,26
7580.6,453.54,1536.3,6050.1,1.8666,26
7581.6,450.77,1645.2,5844.6,1.8786,26
7582.2,449.99,1527.7,6205.4,1.8488,26
7580.4,449.81,1527.3,6021.8,1.8712,26
7579.6,449.9,1575.1,6233.9,1.8398,26
7584.3,447.76,1514.1,5975.8,1.8786,26
7579.8,445.9,1484.2,6121.9,1.8642,26
7581.8,449.08,1435.2,6226.8,1.8574,26
7937.4,6941,7731.9,1510.4,1.6912,102
7943,6936.9,7708.8,1498,1.6944,102
7941.7,6937.7,7747.1,1579,1.6835,102
7943.1,6941.1,7779.1,1510.2,1.6869,102
7941.6,6943.5,7625.9,1561.9,1.6962,102
7944.2,6940.7,7688.4,1479.8,1.698,102
7941,6942.3,7712.8,1518.5,1.6922,102
7941.4,6942.9,7638.2,1607.6,1.6908,102
7941.9,6940,7583.5,1570,1.6994,102
7942.5,6941.3,7907.8,1480.8,1.6779,102
7942,6944.1,7581.3,1572.9,1.6993,102
5342.6,7624.4,7178.1,1918.4,1.7047,591
5344.8,7627.7,7095.4,1934.3,1.711,591
5343.1,7625.1,6960.3,1941.7,1.7232,591
7381.1,5294,4958.2,601.5,2.1805,681
7379.7,5287.6,4926.9,632.76,2.1805,681
7378.6,5290.9,4830,609.31,2.2045,681
7379.8,5293.2,4892.9,651.75,2.1834,681
7377.7,5290.2,5023,656.03,2.1574,681
7376.6,5290.1,4951.5,634.99,2.1752,681
7379.6,5287.2,5024.7,648.79,2.1585,681
7378.4,5288,4687.9,604.99,2.2348,681
7376.4,5289.8,4968.8,664.23,2.1662,681
8153.7,5319.7,6288.9,1242.9,1.8734,606
8153.3,5317.9,6152.2,1360.1,1.8758,606
8157.2,5319.6,6050.9,1259.9,1.9015,606
8155.2,5318.3,6130.9,1381.3,1.8758,606
8157.4,5318.2,6247.2,1244,1.8785,606
7414.7,5406.8,6467.6,1503.7,1.821,788
7414.2,5409.2,6608.6,1600.2,1.7945,788
7415.3,5408.5,6351.2,1588.9,1.8246,788
7412.2,5410.4,6469.2,1661.9,1.803,788
7292.3,7569,7665.7,1314.1,1.7157,777
7293.8,7566.5,7577.4,1286.7,1.7269,777
6658.7,3244.9,6767.5,179.58,1.9506,353
6661,3249.8,6656,194.19,1.9644,353
6659.8,3250.3,6519.2,178.91,1.9866,353
6661.5,3251.5,6597,195.25,1.9727,353
6660.3,3246.7,6503.7,179.02,1.9888,353
6658.3,3247,6486.3,177.93,1.9916,353
6659.7,3245.8,6605.3,205.03,1.9701,353
6657.8,3251.1,6698.7,205.89,1.9566,353
4816.9,947.96,9039.5,973.56,1.6248,375
4818.4,948.68,8935.7,890.49,1.6402,375
4816.1,950.86,9072.5,985.48,1.6211,375
4820.1,950.71,9532.1,912.22,1.5909,375
4817.3,950.3,9038.9,943.6,1.6273,375
4815.6,948.16,9272.3,972.13,1.6063,375
4816.3,953.45,9127.6,978.17,1.6173,375
4820.3,949.82,8877.5,882.85,1.6457,375
4817.2,951.19,9124,930.36,1.6214,375
4817.4,950.49,9153.9,1003.3,1.6132,375
4815.4,951.94,8864.7,923.6,1.6433,375
1302.5,1787.9,32.976,6980,1.9414,870
1304.5,1791.3,42.633,6931.1,1.9469,870
5266.4,9457.2,640.57,650.74,4.5244,428
5277,9460.5,617.3,641.07,4.5832,428
5260.7,9450.6,626.86,697.76,4.4671,428
5270.4,9454.3,517.52,661.99,4.7339,428
6446.4,4407.9,3576.4,4116.9,1.8536,480
6444.9,4406.2,3567.6,4156.3,1.8499,480
6445,4411.8,3474.1,4188,1.8574,480
6447,4410.9,3470.1,4122,1.8659,480
6445.3,4412.3,3664.6,4042,1.852,480
6442.9,4411.5,3561.3,4156.9,1.8506,480
6442.9,4410.2,3644,4037.9,1.855,480
6444.5,4412.2,3722.5,4118.6,1.8361,480
6446.7,4411.1,3523.6,3951.6,1.8805,480
6447,4409,3622.5,4084.3,1.852,480
6450.8,4410.1,3588.9,4194.1,1.8429,480
6446.4,4410.5,3456.6,4294.6,1.8467,480
6439.7,4411.3,3509.9,4140.4,1.8588,480
6442,4409.8,3675.7,4244.8,1.8268,480
6444.9,4411.5,3515.8,4048.9,1.8693,480
6443.3,4409.8,3498.8,4224.7,1.85,480
1503.9,6454,8688,240.7,1.7206,542
1504,6452.2,8923.8,192.63,1.7028,542
1503.5,6449,8435.6,162.16,1.7534,542
9888.7,8261.3,2195.1,1403.1,2.7104,711
9886.6,8266.7,2084.6,1458.1,2.7316,711
9886,8270.6,2124,1320.7,2.7701,711
9885.6,8262,2204.2,1395,2.71,711
9885.5,8264.9,2134.8,1423.3,2.7256,711
9887.8,8268.9,2108.9,1351.8,2.7637,711
9889.1,8266.4,2224.3,1403.8,2.6992,711
9888.1,8269.6,2122.6,1474.8,2.7107,711
9892.9,8270.3,2176.9,1364.4,2.7321,711
9886,8262.2,2042.1,1451.8,2.7506,711
9889.3,8267.2,2070.7,1492.1,2.7238,711
9893.2,8265.7,2170.8,1448.9,2.7023,711
9888.2,8262.2,2020.2,1430.4,2.7678,711
9883.7,8265.5,2170.5,1449.8,2.7021,711
9885.1,8270.4,2123.9,1390.2,2.7426,711
9886.4,8262.1,2155.8,1493.9,2.6912,711
9886,8267.8,2127.7,1551.5,2.6804,711
925.04,6331.9,8511.4,1539.2,1.6217,871
917.29,6331.7,8032.7,1399.7,1.674,871
917.82,6330.6,8350.1,1591,1.6306,871
919.32,6330.2,8210.4,1607.6,1.6408,871
6259.4,9803.5,6622.1,3301.6,1.6321,626
6260.6,9800.7,6590.1,3237,1.6401,626
6259.8,9802.8,6530.7,3407.9,1.6308,626
6260,9801.9,6731.6,3255,1.6269,626
6256,9801,6876.2,3345.6,1.6081,626
6256.6,9799.5,6458.9,3331.3,1.6432,626
6258.4,9799.9,6544.1,3358.9,1.6338,626
6258.3,9800.1,6556.7,3381.1,1.6309,626
6258.7,9802.4,6527.7,3388,1.6327,626
6257.2,9800.9,6770.4,3228,1.626,626
6258.8,9801.1,6509.6,3336.2,1.6385,626
6257.3,9802.8,6667.1,3259.4,1.6318,626
6445.8,5037.4,6672.3,1263,1.8251,201
6446.6,5038.2,6399.1,1195.2,1.8657,201
6447.4,5039.4,6675.8,1337.7,1.8162,201
6444.3,5039.4,6631.7,1316,1.8237,201
4586.2,8006.1,87.198,7780.3,1.833,250
4586.9,8004,134.97,7846.9,1.8198,250
4584.2,8005,135.02,7754.5,1.8304,250
4587.7,8001.4,131.38,7576.6,1.8518,250
4586.3,8005.3,151.41,7726.8,1.8317,250
4586.3,8005.7,108.55,7839.2,1.8237,250
4588.1,8006.5,113.46,7584.4,1.8531,250
4587.2,8003.8,133.12,7572.8,1.8521,250
603.04,4063.5,4447.4,71.844,2.4185,301
599.79,4070.1,4367.8,47.215,2.4469,301
4403.8,962.73,3872.6,1407.6,2.2374,979
4404.1,960.56,3478.9,1394.8,2.3289,979
4402.6,961.57,3860.5,1494.6,2.2217,979
3351.2,7881.9,7239.6,2.0447,1.9106,267
3351.4,7881.1,7072.7,0.85515,1.9331,267
3348.5,7881.1,7133.8,0,1.9249,267
3349.1,7881.8,7071.7,5.7592,1.9326,267
3349.8,7879.9,7131.5,5.2452,1.9245,267
3351.9,7879.8,7099.1,0.85244,1.9295,267
3348.9,7881.1,7138.1,1.6222,1.9241,267
3351,7876.3,7140,6.6952,1.9232,267
3350.3,7880.1,7282.3,4.8631,1.9046,267
3352.7,7876.9,7281.5,0,1.9053,267
7984.2,1695.1,9144.6,388.81,1.6651,799
7978.2,1696.3,9210.9,422.12,1.6565,799
7980,1698,9148.8,389.35,1.6647,799
7981.3,1696.1,9222.1,359.48,1.661,799
7981,1697.6,8983.8,406.44,1.6778,799
5559.7,8565.3,6010.9,3827.5,1.6391,891
5561.6,8567.1,5916.9,3658.6,1.6615,891
5556.7,8566.2,5806,3701.5,1.6674,891
5561.3,8564.5,5952.1,3747.7,1.6508,891
5559.8,8564.4,6320.2,3802.9,1.6159,891
5558.7,8565.8,5912.9,3733.6,1.6553,891
2757.8,9891,48.833,8145.9,1.796,51
2758.3,9888.9,58.821,8284.3,1.78,51
2759.1,9891.9,84.047,8424.5,1.7626,51
2759.1,9889,56.892,8451.6,1.7626,51
2759.1,9889.4,51.52,8237.6,1.7858,51
2762.4,9890,73.339,8270.6,1.7799,51
2755.3,9889.1,56.055,8256.9,1.7832,51
2758,9890.1,63.602,8106.7,1.7987,51
4393.3,2750.5,5272.3,2756.5,1.8145,41
4391.5,2751.1,5414.1,2919.5,1.781,41
4389.5,2752.6,5451.4,2912.9,1.7777,41
4388.7,2752.5,5305.7,2796.6,1.8062,41
4391,2748.3,5257.8,2900.6,1.8,41
4390.8,2751.8,5287.1,3008.4,1.7851,41
4390.5,2753.7,5390.3,2943.4,1.781,41
4391,2752.4,5479.6,2860.9,1.7802,41
4392.8,2753.6,5374.1,2810.7,1.7971,41
4390.7,2748,5178.9,2790.3,1.8212,41
4393.2,2753.3,5120.1,2720.1,1.8362,41
4389.2,2750.5,5379,2823.8,1.7951,41
4394.2,2753,5176.5,2760.6,1.8249,41
4390.1,2748.6,5173.2,2811.3,1.8195,41
4394.7,2750.4,5228.1,2799.9,1.8146,41
4387.8,2751.8,5249.7,2765.9,1.816,41
4389.8,2754.7,5276.1,2742.7,1.8156,41
8177,6137.2,14.851,436.6,7.6519,393
8169.3,6136.4,18.592,526.75,6.9621,393
5846.3,642.41,1111.4,221.26,4.4537,389
5842.3,654.25,1170.1,185.68,4.4156,389
5841,650.66,1218.4,219.06,4.2882,389
9122.9,7115.4,3337.9,5835.3,1.6975,731
9125.4,7112.5,3387.2,5744.6,1.7014,731
9125.5,7114,3283,5626.8,1.7224,731
7998.6,7720.7,483.52,2039.9,3.2366,130
8000.5,7727.5,526.94,2008.5,3.2289,130
8002.1,7726.6,479.67,2175.5,3.1552,130
8003.1,7724.8,515.16,1993.4,3.2461,130
7999.1,7721.7,519.13,2071.9,3.194,130
8000.9,7727.9,536.65,2069.2,3.1849,130
7998.2,7727,524.78,2008.1,3.2305,130
7995.6,7724.8,500.64,2012.5,3.2432,130
7993.4,7718.6,546.15,2154.5,3.1285,130
7997.5,7725.4,469.86,2124.5,3.192,130
1232.1,619.31,3469.1,3385,1.9638,649
1235.4,617.8,3511.3,3321.6,1.9669,649
1232.1,617.1,3366.1,3326.8,1.9873,649
2905.3,5541,1.2813,7071.8,1.9332,382
2907.3,5539.3,0,6967,1.9478,382
2904.6,5539,2.0665,7052,1.9358,382
2434.1,2714,1073.8,1742.1,3.0639,469
2432,2714.8,1175.5,1786.5,2.9873,469
2432.9,2711.1,1117.2,1762.2,3.0299,469
2435.1,2710,1066.3,1871,2.9998,469
2432.1,2714.8,1089.8,1810.7,3.0189,469
2430.1,2714.5,1103.8,1815.5,3.0091,469
2432.3,2712.4,1097.1,1810.5,3.0151,469
2430.6,2709.6,1047.4,1831.2,3.0303,469
7178.8,1563.5,396.43,3263.4,2.6875,415
7181,1568.1,371.55,3382.7,2.6535,415
7183.2,1568,382.13,3254.7,2.696,415
7183.1,1568,394.25,3278.8,2.6826,415
7188.2,1566.8,395.94,3363.1,2.6518,415
7181.2,1569.8,406.17,3321.2,2.663,415
7185.7,1569.6,411.09,3536.7,2.5876,415
7183.4,1571.3,382.39,3406.1,2.6414,415
7187.7,1566.2,454.58,3453.8,2.6006,415
7186.3,1571.9,417.24,3475,2.606,415
7188.2,1567.1,439.16,3354.1,2.6398,415
7183.7,1568.1,395.11,3466.7,2.6163,415
7182.2,1562.4,413.51,3451.3,2.6152,415
7187.2,1565.5,365.22,3394.2,2.6516,415
7183.8,1568.8,385.97,3319.1,2.671,415
7181.7,1571.3,421.58,3249.8,2.6832,415
7186.6,1570.8,476.21,3433.4,2.6002,415
7186.2,1566.7,423.47,3390.8,2.6325,415
7183.2,1567.6,413.03,3445,2.6175,415
7180.9,1571.7,432.17,3418.1,2.6202,415
7186.3,1570.6,417.99,3274.1,2.6757,415
7185.3,1562.9,392.72,3371.1,2.6501,415
7186.1,1567.5,367.3,3705.7,2.5475,415
7184.1,1565.2,372.99,3335.1,2.6699,415
7186.3,1564.6,410.47,3369.7,2.6444,415
7180.7,1566.2,436.24,3380.3,2.6317,415
4422.6,8911.5,6656.7,255.1,1.9556,548
4420.9,8914.4,6829.3,266.95,1.93,548
4425.4,8912.5,6787.5,255.48,1.9373,548
4423.7,8911.6,6795.5,251.36,1.9368,548
4426.5,8915.5,6769.7,304.98,1.933,548
4423.9,8915.6,6841.6,273.89,1.9274,548
4425.2,8913.3,6889.7,281.29,1.9199,548
499.41,2350.3,1286.1,8780.7,1.6204,646
493.85,2349.1,1311.6,8658.4,1.6283,646
493.42,2354,1359.6,8796.4,1.6133,646
496.86,2350,1177.2,8895.9,1.6199,646
7800.7,4513.5,5647,2910.2,1.7576,189
7795.6,4517.1,5899.3,2821.6,1.741,189
7799.2,4511.6,5630.2,2935.7,1.7567,189
7797.4,4512.4,5870.5,2885.2,1.7375,189
7801.5,4516,5765.9,2944.8,1.742,189
7798.8,4514.5,5769,2893.7,1.7468,189
3789.4,4891.8,902.85,7110.4,1.8162,202
3785.3,4895.3,938.27,7178.9,1.8046,202
3788.6,4888.8,1017.7,6782.7,1.8408,202
3787.7,4890.1,1005.3,7157.2,1.7995,202
3787,4893.2,843.14,6974.6,1.8388,202
3789.9,4889.4,962.17,6973.6,1.8251,202
5983.4,5967.7,3972.2,1851.3,2.1305,820
5981,5967.6,4068.3,2039.8,2.0803,820
5980.4,5964.1,4057.7,1969.8,2.0941,820
5984.3,5968.2,4019.7,1958.4,2.1028,820
5981.9,5967.8,3996.3,1973.1,2.1043,820
5985.6,5968.8,3945.7,1960.1,2.1156,820
5983.5,5966.2,4080.2,1838.9,2.1132,820
5981.7,5961.6,3994,1913.9,2.1152,820
5987.8,5970.4,4044.9,1845.1,2.1184,820
5984.9,5965.4,4178.4,1916.7,2.0825,820
5982.7,5968.4,4085.6,1896.3,2.1021,820
5981.9,5972.2,3938.4,1903.9,2.1271,820
5981.9,5968.8,3919.5,1894.7,2.1322,820
7998.7,8829.6,938.9,8940.8,1.6357,315
8001.7,8828.8,988.54,8903.3,1.6347,315
7978,4896.3,4135.3,2557.2,1.9874,855
7979.3,4891.6,4190.6,2597.2,1.9734,855
7983.6,4891.5,4282.1,2650.1,1.9527,855
7978.2,4890.9,4184.2,2765.2,1.9503,855
7980,4893,4198.7,2613.4,1.9699,855
7979.6,4890.4,4353.4,2482.5,1.9664,855
7977.1,4890.4,4231.5,2578.6,1.9701,855
7980.7,4887.9,4157.6,2697.6,1.9637,855
7978,4895.1,4077.6,2679,1.9779,855
7978,4889.3,4121.2,2567.7,1.9879,855
7977.2,4892,4233.8,2590.5,1.9681,855
7979.4,4890.4,4152.6,2637.8,1.973,855
7980.9,4891,4168.5,2708,1.9606,855
7980,4889.7,4063,2603,1.9913,855
7977.9,4894.4,4233,2562.1,1.9723,855
7980.3,4891.8,4152.5,2625.2,1.9748,855
7979.9,4891.9,4160.7,2718,1.9603,855
7980.7,4893.4,4234,2533.3,1.9764,855
7978.7,4893.7,4131.7,2562.6,1.9871,855
7977.9,4891.2,4322.6,2627.9,1.9502,855
7979.8,4892.2,4117.6,2550.9,1.991,855
7979.9,4890.3,4123,2573.7,1.9868,855
7980.3,4892.7,4232.7,2626.1,1.9631,855
1476.9,1478.1,480.72,7884.9,1.7776,599
1478.9,1481.5,533.23,7620.4,1.8005,599
1479.5,1481.5,541.04,7678.7,1.7933,599
1481.5,1479,530.33,8029.9,1.7572,599
1478.2,1481.6,544.46,7801.4,1.7797,599
1482.1,1482,531.71,8012.6,1.7589,599
1478.7,1479.2,518.19,7842.1,1.7781,599
1476,1482,535.81,7875.7,1.7727,599
1481.3,1478.2,495.71,7963.3,1.7677,599
1479,1478.4,601.88,7829.1,1.7707,599
1478.8,1478.9,545.89,7926.6,1.7663,599
1480.2,1477.8,501.5,7881.6,1.7757,599
1479.5,1479.6,530.93,7880,1.7728,599
361.81,5168.9,6048.5,4129.7,1.6115,460
361.25,5169.8,5943.7,4054,1.626,460
359.37,5169.7,6079.7,4035.8,1.6165,460
360.23,5169,5843.7,4200.3,1.6223,460
361.79,5169.9,5794.4,4049.7,1.6387,460
359.07,5169.2,5873.3,3867.1,1.6474,460
360.19,5170.3,5828.1,4072.5,1.634,460
364.56,5168.7,6038.8,4152.7,1.6105,460
362.9,5168,6115.1,4121,1.607,460
362.38,5169.9,5760.4,3944.4,1.6504,460
360.41,5168.4,6234.2,3951.3,1.611,460
359.99,5167.5,5888.1,3965.1,1.6379,460
360.8,5172.6,5971.8,3949,1.6323,460
359.73,5170,5818.8,3969.9,1.6433,460
361.27,5168.5,5728.6,4099.3,1.64,460
6177.6,6465.6,6296.2,3659.3,1.6295,287
6176,6467.4,6158.3,3525.9,1.6521,287
6172.4,6468.1,6368.3,3569.5,1.6309,287
6177,6464,6224.1,3465.6,1.6517,287
6173.1,6466.6,6324,3476.4,1.6423,287
6175.7,6466.8,6365.4,3474.6,1.639,287
6173.2,6466.9,6465.9,3468.3,1.6312,287
9429.3,2793.8,3549.8,4930.4,1.7655,800
9427.5,2789.4,3644.1,4926.9,1.7561,800
9432,2792.1,3604.9,4788.3,1.7747,800
9430.3,2792.6,3403.4,4762.7,1.7992,800
9432.5,2790.8,3575.7,4966.3,1.7591,800
9431,2792.6,3584.2,4999.2,1.7549,800
9427,2788.8,3561.2,4908.4,1.7666,800
9429.7,2790.3,3574.6,4986.7,1.7571,800
2423.1,3710.6,1596,6293,1.8305,547
2425.7,3710.8,1604.5,6043,1.8592,547
2423.9,3707.4,1671.6,6218.5,1.8304,547
2956,2917,398.77,8421.8,1.7311,695
2960.7,2916.1,438.38,8467.5,1.7228,695
2956,2918.2,497.69,8798.2,1.6863,695
7316,322.51,2441.6,154.96,3.1906,178
7318.1,316.81,2585.8,153.86,3.1062,178
7317.7,317.3,2531.9,130.48,3.151,178
7316.5,323.95,2435.8,161.04,3.1905,178
7316.5,317.47,2476.2,132.68,3.1831,178
7312.1,323.98,2599.6,173.93,3.0871,178
7313,321.71,2474.4,137.05,3.1815,178
7319.2,319.51,2385.8,110.85,3.2539,178
7312,321.03,2456.8,141.96,3.1893,178
7314.8,322.79,2527.2,155.59,3.1389,178
6791.8,6556.3,6231.5,12.354,2.0576,482
6790.6,6557.1,6277.7,2.191,2.0516,482
6787.5,6558.6,6238.2,3.6949,2.0579,482
6789.1,6558.3,6111.5,1.6479,2.0794,482
6792.1,6558.1,6335.1,2.4322,2.0423,482
6788.6,6558.5,6423.8,4.3486,2.0278,482
6792.9,6555.3,6276.2,7.8686,2.051,482
6787.2,6554.4,6505,3.947,2.0152,482
6793.1,6556.2,6315.7,1.6815,2.0455,482
6787.7,6557.1,6178,2.426,2.0681,482
1757.3,1429,979.69,8657.2,1.6562,461
1756.4,1428.7,1005.2,8562.9,1.6621,461
1755.1,1429.9,1055.4,8575.5,1.6567,461
865.89,8143,8457.1,1386.3,1.6387,816
865.87,8140.8,8357.9,1395.1,1.6463,816
866.53,8140.6,8257.6,1345.4,1.6591,816
867.46,8142.9,8389.7,1335.4,1.6487,816
864.22,8146.1,8399,1339.9,1.6475,816
865.4,8142.7,8353.8,1411.5,1.6453,816
860.89,8143.4,8544.7,1354.6,1.6341,816
864.32,8144.8,8246.7,1394.3,1.6558,816
865.57,8143.3,8404.6,1376.4,1.6439,816
3183.1,2576.6,3521.7,496.14,2.565,505
3182.8,2574.5,3690.6,566.86,2.4917,505
3184,2576.6,3751.2,497.52,2.4943,505
3183,2576.1,3492.2,522.8,2.5659,505
2577.7,8840.9,3280.7,2421.9,2.153,229
2578.2,8845.4,3237,2536.8,2.1397,229
2574.5,8839.5,3212.4,2459.4,2.1588,229
2571.7,8845.1,3203.7,2518.1,2.1494,229
6542.5,9690.6,3157.6,5674.1,1.73,808
6540.9,9689.4,3150.7,5793.2,1.7191,808
6540.6,9690.1,3022.7,5600.7,1.7508,808
6540.3,9689.4,3312.5,5682.8,1.7142,808
6538.1,9695,3263.5,5815,1.7063,808
6541.6,9687.8,3315,5516.1,1.7301,808
6539.2,9688.7,3226.5,5644.9,1.7261,808
6541,9690.3,3178,5703.8,1.7251,808
6541.2,9693.4,3298.9,5526.5,1.7307,808
6542.8,9690.6,3291.8,5621.9,1.7221,808
4241,8935.8,7395.7,2565.5,1.629,239
4239.8,8932.7,7386.5,2676.9,1.6207,239
4239,8935,7218,2710.8,1.6316,239
4240.3,8929.3,7266.7,2496.3,1.6454,239
4243.3,8935,7330.8,2656.4,1.6269,239
6832.3,1712.6,107.75,8085.8,1.7961,477
6829.9,1713.9,83.61,8280.3,1.7778,477
6831.6,1712.3,81.588,8165.2,1.7903,477
6830.4,1710.3,101.56,8170.1,1.7876,477
6834.2,1712.5,88.215,8088.9,1.7979,477
6832.9,1712.1,83.578,8216.8,1.7845,477
6835.3,1714.9,93.776,8250.3,1.7799,477
6096.8,1615.9,1675.9,6244,1.8269,864
6100.1,1618.5,1565.1,6398.1,1.8219,864
8231.3,8133.2,7003.8,1.6989,1.9425,36
8231.9,8125.6,7245.7,3.3316,1.9096,36
8231.9,8127.7,7270,1.9646,1.9066,36
8237.3,8127.9,7124,0.6366,1.9262,36
8230.1,8127.8,6987.3,0.76324,1.9449,36
8227.5,8130.4,7320.7,4.9654,1.8996,36
8230.3,8128.4,7142.6,3.5668,1.9233,36
8230.9,8129.8,7189,1.5238,1.9173,36
2997.2,5829.8,1751.4,1403.7,2.8945,923
2999.6,5825.9,1740.3,1490,2.8606,923
2996.8,5826.8,1649.2,1446.9,2.9219,923
2994.7,5826.8,1741,1492.6,2.8592,923
2994.6,5825.8,1752,1397.6,2.897,923
2998.9,5826.1,1805.4,1463.8,2.8435,923
2996.6,5828.1,1731,1441.1,2.8867,923
2994.6,5823.6,1713.4,1375.9,2.9252,923
2998,5827.3,1774.3,1375.4,2.897,923
2994.6,5828.5,1828.4,1416.7,2.854,923
2996.5,5827.6,1636.1,1387.2,2.9569,923
2995.7,5821.6,1650.8,1503.9,2.8947,923
2996.5,5824.4,1701.3,1452.9,2.8949,923
2996.5,5824,1839.5,1345.9,2.8807,923
2992.2,5825,1789.3,1317,2.9171,923
2996.9,5823.3,1761.9,1429.4,2.878,923
3000.7,5831.3,1871.3,1490.3,2.8042,923
2995.8,5827.8,1735.5,1517.2,2.8507,923
2994.7,5828.2,1709.4,1472.3,2.8823,923
2999.4,5827.8,1746.8,1343,2.9249,923
2993,5828.8,1745.4,1522,2.8443,923
2992.7,5823.4,1669.1,1478.6,2.8979,923
2994.1,5822.5,1730.7,1439.5,2.8876,923
2993.3,5827.2,1732.6,1347.8,2.9293,923
2998.2,5826.1,1809.4,1402.7,2.8687,923
2999.7,5823.1,1697.7,1365.9,2.9374,923
2996.2,5823.9,1763.3,1376.6,2.9015,923
2993.5,5829.6,1735.5,1445.8,2.8825,923
2993.6,5821.1,1784.3,1446.5,2.8604,923
2996.5,5830.2,1705.5,1463.4,2.8882,923
2999.8,5823.9,1808.9,1449.1,2.8484,923
2992.2,5823.6,1700.9,1385.8,2.9263,923
2993.3,5828.1,1726.5,1478.5,2.8719,923
2992.7,5824,1825.5,1370.3,2.876,923
2992.7,5828.8,1709.3,1478.1,2.8798,923
2995.8,5826.8,1656.3,1452.7,2.9159,923
9023.2,3433,7331.7,1286.9,1.7513,153
9023.5,3435.2,7283.7,1289.5,1.7559,153
9024.5,3433.1,7345.4,1330.8,1.7455,153
9020.3,3433.7,7270.5,1256.8,1.7606,153
9022.5,3431.3,7167.4,1211.6,1.7762,153
9024.2,3435.6,7477.9,1241.1,1.7412,153
3692.2,4289.3,5909.7,3729.8,1.656,818
3693.1,4285.9,5826.2,3737.6,1.6625,818
3692.7,4289.9,6151.9,3859.5,1.6249,818
3694.2,4284.8,5994.5,3722.4,1.6493,818
3694.9,4291.8,5890.5,3807.2,1.651,818
3693,4288.4,5784.2,3786,1.6619,818
3692.6,4289.6,5847.9,3867.1,1.6495,818
3692.5,4293,5953.5,3793.4,1.6468,818
3695.3,4288.7,5928,3700.4,1.6569,818
4332.6,909.4,1.0316,5587.8,2.1748,849
4329.5,910.89,0.65298,5206.5,2.2531,849
4332.3,910.07,0.3554,5515.3,2.1892,849
4330.6,909.1,1.1904,5280.9,2.237,849
8059.2,3731.2,871.44,389.63,4.5783,289
8054.5,3729.1,921.49,409.55,4.4564,289
8054.1,3725.9,895.75,406.26,4.5058,289
8050.6,3718.5,805.53,428.87,4.6275,289
3904.8,5462.1,2866.7,2986.3,2.1251,989
3907.5,5463.4,2886.9,3011.6,2.1169,989
3905.2,5463.4,2928.7,2967.8,2.1173,989
3903.7,5460.8,3032.3,2985.4,2.0958,989
3907.5,5465.4,2924.6,3056.5,2.1023,989
3902.3,5461.3,2872.1,3106,2.1028,989
3904.2,5461.2,2865,3128.9,2.1,989
8012.4,1962,3245.6,2701.5,2.1083,243
8007.8,1960.2,3206.2,2485.4,2.1551,243
8012.6,1959.3,3414.3,2642.7,2.089,243
8006.6,1961.2,3347.6,2718,2.0876,243
8012.4,1958.3,3144.2,2593.2,2.1465,243
3660,8988.5,8563.3,267.48,1.7301,817
3661.3,8984.5,8613.7,213.96,1.7304,817
3659.9,8988.1,8403.7,230.24,1.7497,817
3659,8982.3,8198.1,194.71,1.7747,817
